time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.15691561793727046,0.29914507586632505,11.396473554730798,0.11069678674088035,0.0824249290308181,0.0,-0.4476972007422512,0.7572298824444494,2.569310795466842,0.06233791019570885,0.11334913447764933,0.0,442.2229893329172,442.4223669482848,444.4409774889543,442.5469999403537
1.2600000000000007,-0.1856165629094984,0.3469905425942019,11.554316290066337,0.12235640403123949,0.09857519860872799,0.0,-0.5106497509942624,0.8388181720644988,2.6914813225731535,0.030286980621117236,0.1456648842208775,0.0,452.9493086153861,455.55440023852526,452.8940539577089,450.3105745191809
1.3200000000000007,-0.2180801163304081,0.39952927095829976,11.716122570631564,0.12552074818664138,0.10764428729079256,0.0,-0.5722822480666935,0.9127109193641554,2.70187472234547,0.04185769088150451,0.13806505077922035,0.0,418.34109916532094,417.6993684389678,417.42672216151493,418.4358028808485
1.3800000000000008,-0.2541259428542214,0.45626603921844644,11.875963569079774,0.14202940183863078,0.1175323851371628,0.0,-0.6300314672650112,0.9797360010856719,2.6260297362121046,0.0816586292313385,0.12293774418587236,0.0,389.2768356773039,387.8778029166436,386.1675491798343,389.9066045384036
1.4400000000000008,-0.293859286623966,0.5173314965534167,12.031775956240015,0.1495191279864656,0.1271256350291461,0.0,-0.6952031668035445,1.0563362185562992,2.567615770060461,0.09812913245868873,0.10538216471588673,0.0,395.67844817241,394.0731437564316,394.16323398525634,395.68980369096477
1.5000000000000009,-0.3381671605799375,0.5837084234143364,12.188027941165126,0.15623710369041888,0.13347373275351693,0.0,-0.7823335089623156,1.1568077540626494,2.6403545167899707,0.10698178524051485,0.10206920934809742,0.0,439.67474481347165,439.4098014008138,439.692955232368,440.43469565934123
1.560000000000001,-0.3876593731752828,0.6560439307830291,12.34733125399785,0.1643339872365459,0.14067892805671978,0.0,-0.8680524535943607,1.2550704292258386,2.669388755392468,0.09154039195749364,0.11232133202923113,0.0,425.0208502729058,425.9088928480303,428.03691978576853,426.73026613330956
1.620000000000001,-0.4427267615625477,0.7347474760113392,12.510255549546374,0.17514138489438125,0.15149736715290096,0.0,-0.9686144280678358,1.3693379196954607,2.7607349102414074,0.11562291579230057,0.0889634841545108,0.0,448.4232680711179,446.53131326723235,446.93503497520453,448.9020484867125
1.680000000000001,-0.5039279251670228,0.8203867910000775,12.677906968911516,0.18365210586839797,0.15806385244313326,0.0,-1.0720284508507423,1.4860214561289844,2.8271106197124527,0.12821500557967755,0.09996463911151132,0.0,440.74293074886856,441.6585512136859,440.4470346070579,441.50029903195093
1.740000000000001,-0.5711856156796391,0.9128550702965168,12.847737562699733,0.19170344068121548,0.16543000618562598,0.0,-1.1705593042120919,1.596879234232499,2.833525604276976,0.1336815450990825,0.085894126459309,0.0,422.69249787586256,421.48642287042145,422.3817780208411,422.8694173719012
1.8000000000000012,-0.6445487347754583,1.0121845932424476,13.018279975763642,0.2005414308078901,0.17064781898423753,0.0,-1.2753465378953261,1.7148192587809643,2.8507965196690934,0.12250603922953646,0.08167017103932132,0.0,426.8544785119018,426.50002922730005,427.6428606328957,426.70608202681865
1.8600000000000012,-0.7254934642658738,1.1201002715231156,13.196470978793961,0.2086053061678257,0.17878866905163004,0.0,-1.4237178588069772,1.883088379690916,3.087657339109756,0.13063600669703196,0.06071325699214477,0.0,497.46356336641185,495.93036256867106,496.2957352720813,496.904553027496
1.9200000000000013,-0.8142896157325571,1.236866540154959,13.38209541156087,0.21652749564828344,0.18413241434402394,0.0,-1.5366136839478526,2.0097117621546983,3.099376266713215,0.1328300733971901,0.07385005058176483,0.0,428.03204657542847,429.151939448919,428.6178148334818,428.8207864549105
1.9800000000000013,-0.910210700184865,1.3616293054725523,13.56958438224044,0.22491530608196353,0.19299866567936963,0.0,-1.6615905483513131,2.1496776235738464,3.1495453056749736,0.12444571569606186,0.049548342448485036,0.0,443.44624836161336,441.4486402009552,443.1107906980762,442.43654311545896
2.0400000000000014,-1.0141734972418246,1.4953445457601091,13.761819618566795,0.2326538926052466,0.20242704961469649,0.0,-1.8047116522209865,2.3080501269242135,3.2573332911666495,0.12908126070305367,0.07620655048683767,0.0,461.96611972602915,464.0657935352023,462.31593841116427,462.6948282232548
2.1000000000000014,-1.1268691568826958,1.6386641617066788,13.960224952712453,0.24421420991222664,0.20734892002939276,0.0,-1.9522400938092894,2.4701960027974437,3.355187622843562,0.14931153163590363,0.06841987694283239,0.0,462.4989175001262,461.8891812463839,460.4565916282333,462.0706601021891
2.1600000000000015,-1.2480076470033266,1.7913080824340755,14.161954384724032,0.2539967733834132,0.21770311917270035,0.0,-2.0865900880981103,2.618611028606612,3.368362638345265,0.13809523805828014,0.09462964861080182,0.0,435.04911653593314,437.24325286768857,436.755335607615,435.83905898873894
2.2200000000000015,-1.3788321842895868,1.9546421026097842,14.370661332348455,0.26262679823869206,0.22347580485424068,0.0,-2.274715905910684,2.826460127119452,3.586964400216021,0.1434333917709736,0.09701098293312342,0.0,502.75977735788314,502.9388844429702,502.17333122170385,502.5761256358581
2.2800000000000016,-1.5202212992404394,2.1296222883397196,14.588667201480018,0.27122209206092407,0.23049743465665173,0.0,-2.4388704520591538,3.0067498928908933,3.6787659072943244,0.14183608913488174,0.08374566370241379,0.0,467.43847220387596,466.4102725520847,467.25194519522944,467.1453441357191
2.3400000000000016,-1.670693354654433,2.314521467968398,14.808356946493623,0.27996120190870943,0.23584525939372192,0.0,-2.5773106737151448,3.1570888715209944,3.643688280895501,0.1352578490734738,0.0888863777896936,0.0,427.54291553838254,427.98705958647105,426.9102552179026,426.36752396953386
2.4000000000000017,-1.8300498818801951,2.50910148827948,15.02775977212009,0.2882584656194114,0.24203610123731778,0.0,-2.7350750292854507,3.3293677194635336,3.6688717856243604,0.13887953013398824,0.09790149391531247,0.0,448.69392256694726,449.43231630511644,448.9625105432651,449.27330309861316
2.4600000000000017,-1.9991965970766687,2.7143565976498367,15.249294610783146,0.2985622686759246,0.2522118028168423,0.0,-2.903989832409919,3.513068222323687,3.7144052334199653,0.12225251932617447,0.11945240936296568,0.0,457.58699768170715,459.30890363441415,458.1459031309404,456.8376707030311
2.520000000000002,-2.1783193003750916,2.9303605833511606,15.472093405278468,0.30629236073022614,0.2618128881767481,0.0,-3.0675702294120453,3.687391616349469,3.7112979159425614,0.11406355493611893,0.10111941063996288,0.0,445.4335151365883,443.9429797087151,444.327581280372,443.66851680562985
2.580000000000002,-2.368259498787258,3.157855546164324,15.697532459460847,0.31697884117845554,0.2693960824296884,0.0,-3.264338958121007,3.8963204672220986,3.8018112411625915,0.13437001774009308,0.11345997472125682,0.0,477.00840901075395,477.95883827840055,476.5079065912618,478.0700231584398
2.640000000000002,-2.570136436327477,3.3979273419853318,15.927906561979245,0.32504146280400636,0.29315088582148796,0.0,-3.467057101880349,4.106128744223138,3.8752989556319353,0.13439085035104964,0.06714721231924572,0.0,477.51376841640274,473.9748495448828,475.55108028672356,475.56803004606274
2.700000000000002,-2.784038411092984,3.650091084455189,16.160752025984717,0.33596250411031026,0.2987263149717023,0.0,-3.6633877848019165,4.299865526590536,3.8849915884983908,0.11463327533110512,0.05227086468764954,0.0,458.91131753889726,457.7314211285986,459.7711839994927,458.21726999877495
2.760000000000002,-3.0103216076158086,3.9145534651282428,16.39557563163899,0.34557258831438986,0.30201201560082946,0.0,-3.8794877814173785,4.51593303938622,3.9410419969420922,0.09528617695277782,0.05547221835991281,0.0,476.6252810261516,476.87158875745826,477.43618181397903,475.9669794280171
2.820000000000002,-3.250446957614365,4.192973348311438,16.6360521972823,0.35344490948421026,0.3053285312561007,0.0,-4.1246928007803385,4.764797364809718,4.072984486237697,0.11021190350086191,0.05412139658650314,0.0,504.29201164896926,504.19604751091566,503.0674060270871,504.1545829991917
2.880000000000002,-3.5037004991949185,4.484586781664358,16.879244067266004,0.3699093244025331,0.3205979874137137,0.0,-4.318128765910104,4.956417356187928,4.031693553480923,0.07460713303205664,0.0909223319894767,0.0,450.8872151287173,453.8545656853752,452.54470896945463,449.6772304754972
2.940000000000002,-3.768124955830185,4.787131664647114,17.11789006832962,0.37633465410164124,0.32630491353078206,0.0,-4.4964750127736925,5.12848638029648,3.922643145484666,0.08874643617293342,0.09534595613046996,0.0,429.63163798597276,430.0141454024339,431.2901796053723,432.48829587468333
3.000000000000002,-4.04395742673243,5.100680032238918,17.3515661119253,0.38167908764565883,0.3320138143167659,0.0,-4.69833694704286,5.323016808910985,3.8656934020526292,0.0855967826335849,0.09400877203647201,0.0,451.0375932703509,450.9370670924734,451.1917710493084,450.94360562153537
3.0600000000000023,-4.332625424857108,5.426569727706335,17.583334771841987,0.3906378146348626,0.34126557180363903,0.0,-4.924515355752311,5.540001847729755,3.8583249895186524,0.06294423042167058,0.07195663897704535,0.0,470.7701366517476,469.066101282572,472.1626061872631,470.4158435270542
3.1200000000000023,-4.635922454906729,5.766452136693995,17.816741844581482,0.3954613744762634,0.35491409194063284,0.0,-5.186312827807821,5.788780225422446,3.9197410498950025,0.05047138024192944,0.03727233294552981,0.0,498.2501456933276,495.7095829755162,497.79513536679923,496.8833936467092
3.1800000000000024,-4.95410048002371,6.1201002025274285,18.050957774696347,0.3986076208361693,0.3651704212619613,0.0,-5.420247225363321,5.998927799724607,3.8861686473710844,0.05322030904540659,0.06711783481230053,0.0,467.77807348005723,470.09835109616154,470.58838012872377,470.80270392287
3.2400000000000024,-5.285514518684948,6.48531038966722,18.280673990352813,0.40378908721102214,0.3739535985687681,0.0,-5.627479443710046,6.174507100366937,3.7702528517886895,0.06751288874117553,0.08983753234083072,0.0,442.3981639079706,444.2699303043776,443.02786480426,444.20418234211667
3.3000000000000025,-5.629013337424107,6.8605526165944255,18.50218757120421,0.4125182144699835,0.3797132984100626,0.0,-5.8229344882223435,6.3336545771512105,3.612953241525396,0.09003674854847782,0.09540268349289534,0.0,430.9728217883954,431.4504451061755,427.7593126917231,429.67839244054863
3.3600000000000025,-5.985791198568524,7.2468193004604755,18.717482488285427,0.41832314037050367,0.38565476815942823,0.0,-6.069936367844336,6.541529901437221,3.562256673105841,0.09589080671606721,0.09944788018006452,0.0,469.9683662639844,470.28932323072854,470.8143499744459,471.27378453786815
3.4200000000000026,-6.357513094037125,7.645556161551911,18.929612750729927,0.4275345855957564,0.3927352584878818,0.0,-6.32109673488806,6.749511199831279,3.507174148931211,0.11509606125262536,0.08662508111684385,0.0,472.83515324190074,471.8531031520526,471.54866533176585,473.03877943468336
3.4800000000000026,-6.743997887609903,8.05636434290026,19.137323586307108,0.4347760647068446,0.3999430167762874,0.0,-6.562092122251836,6.9437893698286475,3.415275139089386,0.12035499894605535,0.10100242998296115,0.0,462.35028552356005,463.48865512941904,462.5350197772857,462.9607657732044
